research_question,condition,metric,strategy,start_period,end_period,target_reach,wom,contacts,memory,memory_half_life,n_pairs,effect,se,ci95_low,ci95_high,cohens_dz,p_value,p_holm
RQ1,informational,target_unique_reposters_p400,INFORMATIONAL_CAMOUFLAGE,1.0,-1.0,,1.0,5.0,-1.0,0.33,30,5.9,0.9900075467029205,3.8752072195481113,7.92479278045189,1.088060086020806,1.7798314226006331e-06,7.1193256904025325e-06
RQ1,credibility,fake_repost_share_all,CREDIBILITY_CAMOUFLAGE,1.0,-1.0,,1.0,5.0,-1.0,0.33,30,-8.349999999999978e-05,0.0001692546456008551,-0.0004296646182515341,0.0002626646182515345,-0.09007105514361176,0.6254881608877816,1.0
RQ1,credibility,fake_repost_share_final100,CREDIBILITY_CAMOUFLAGE,1.0,-1.0,,1.0,5.0,-1.0,0.33,30,-0.00020066666666665686,0.0001419453783025538,-0.00049097756193478,8.964422860146634e-05,-0.25810317834237073,0.168098665688643,0.672394662754572
RQ1,credibility,target_share_all,CREDIBILITY_CAMOUFLAGE,1.0,-1.0,,1.0,5.0,-1.0,0.33,30,0.00047933333333333644,0.00013751211719510142,0.00019808947509348884,0.0007605771915731841,0.6364085933807047,0.0015825778911339107,0.00445002317947688
RQ1,credibility,target_share_final100,CREDIBILITY_CAMOUFLAGE,1.0,-1.0,,1.0,5.0,-1.0,0.33,30,0.00017600000000001005,0.00015004183324706025,-0.00013087000491680966,0.0004828700049168298,0.21416065114361135,0.2503384452966884,0.5006768905933768
RQ1,credibility,fake_repost_share_decisions,CREDIBILITY_CAMOUFLAGE,1.0,-1.0,,1.0,5.0,-1.0,0.33,30,-8.349999999999932e-05,0.00016925464560085612,-0.00042966461825153575,0.0002626646182515371,-0.09007105514361072,0.6254881608877856,1.0
RQ1,credibility,target_share_decisions,CREDIBILITY_CAMOUFLAGE,1.0,-1.0,,1.0,5.0,-1.0,0.33,30,0.0004793333333333331,0.00013751211719509996,0.00019808947509348846,0.0007605771915731777,0.636408593380707,0.0015825778911338659,0.004450023179476095
RQ1,credibility,participation_rate,CREDIBILITY_CAMOUFLAGE,1.0,-1.0,,1.0,5.0,-1.0,0.33,30,0.0,0.0,0.0,0.0,,,
RQ1,credibility,cumulative_fake_reposts,CREDIBILITY_CAMOUFLAGE,1.0,-1.0,,1.0,5.0,-1.0,0.33,30,-16.7,33.85092912017114,-85.93292365030712,52.53292365030711,-0.09007105514361166,0.6254881608877818,1.0
RQ1,credibility,target_unique_reposters_p400,CREDIBILITY_CAMOUFLAGE,1.0,-1.0,,1.0,5.0,-1.0,0.33,30,3.933333333333333,0.6863753427324668,2.529538136747899,5.337128529918767,1.046257180644565,3.3434387847235636e-06,1.0030316354170691e-05
RQ1,all,fake_repost_share_all,"ENGAGEMENT,PROXIMITY,INFORMATIONAL_CAMOUFLAGE,CREDIBILITY_CAMOUFLAGE",1.0,-1.0,,1.0,5.0,-1.0,0.33,30,0.0015684999999999976,0.0008501619571871444,-0.00017027643545270408,0.0033072764354526996,0.3368388905918151,0.07528142823096251,0.30112571292385004
RQ1,all,fake_repost_share_final100,"ENGAGEMENT,PROXIMITY,INFORMATIONAL_CAMOUFLAGE,CREDIBILITY_CAMOUFLAGE",1.0,-1.0,,1.0,5.0,-1.0,0.33,30,0.0019920000000000055,0.0003801870078258065,0.001214430262040928,0.002769569737959083,0.9566023317400294,1.3035367174707227e-05,6.517683587353613e-05
RQ1,all,target_share_all,"ENGAGEMENT,PROXIMITY,INFORMATIONAL_CAMOUFLAGE,CREDIBILITY_CAMOUFLAGE",1.0,-1.0,,1.0,5.0,-1.0,0.33,30,0.00470916666666668,0.00035199710057365156,0.003989251762628682,0.0054290815707046785,2.442554977660541,6.176653082241534e-14,3.088326541120767e-13
RQ1,all,target_share_final100,"ENGAGEMENT,PROXIMITY,INFORMATIONAL_CAMOUFLAGE,CREDIBILITY_CAMOUFLAGE",1.0,-1.0,,1.0,5.0,-1.0,0.33,30,0.003698000000000004,0.0006261161803246794,0.002417448628581065,0.004978551371418943,1.07832916706916,2.0605831770766244e-06,1.0302915885383121e-05
RQ1,all,fake_repost_share_decisions,"ENGAGEMENT,PROXIMITY,INFORMATIONAL_CAMOUFLAGE,CREDIBILITY_CAMOUFLAGE",1.0,-1.0,,1.0,5.0,-1.0,0.33,30,0.0015685000000000013,0.0008501619571871444,-0.0001702764354527004,0.003307276435452703,0.3368388905918159,0.07528142823096183,0.3011257129238473
RQ1,all,target_share_decisions,"ENGAGEMENT,PROXIMITY,INFORMATIONAL_CAMOUFLAGE,CREDIBILITY_CAMOUFLAGE",1.0,-1.0,,1.0,5.0,-1.0,0.33,30,0.004709166666666666,0.0003519971005736561,0.003989251762628658,0.005429081570704674,2.4425549776605022,6.176653082243983e-14,3.0883265411219914e-13
RQ1,all,participation_rate,"ENGAGEMENT,PROXIMITY,INFORMATIONAL_CAMOUFLAGE,CREDIBILITY_CAMOUFLAGE",1.0,-1.0,,1.0,5.0,-1.0,0.33,30,0.0,0.0,0.0,0.0,,,
RQ1,all,cumulative_fake_reposts,"ENGAGEMENT,PROXIMITY,INFORMATIONAL_CAMOUFLAGE,CREDIBILITY_CAMOUFLAGE",1.0,-1.0,,1.0,5.0,-1.0,0.33,30,313.7,170.03239143742886,-34.055287090540276,661.4552870905402,0.33683889059181565,0.07528142823096207,0.30112571292384827
RQ1,all,target_unique_reposters_p400,"ENGAGEMENT,PROXIMITY,INFORMATIONAL_CAMOUFLAGE,CREDIBILITY_CAMOUFLAGE",1.0,-1.0,,1.0,5.0,-1.0,0.33,30,17.166666666666668,1.6733772948385626,13.744225820791003,20.58910751254233,1.8729728196000284,3.6856052937511434e-11,1.8428026468755718e-10
RQ2,credibility_p1_d25,fake_repost_share_all,CREDIBILITY_CAMOUFLAGE,1.0,25.0,,1.0,5.0,-1.0,0.33,30,-8.216666666665633e-05,7.107050220397149e-05,-0.00022752216445547644,6.318883112216377e-05,-0.21107930581932574,0.2570644190675856,1.0
RQ2,credibility_p1_d25,fake_repost_share_final100,CREDIBILITY_CAMOUFLAGE,1.0,25.0,,1.0,5.0,-1.0,0.33,30,1.1333333333349988e-05,7.712258242764006e-06,-4.440005832533229e-06,2.7106672499233205e-05,0.26829678688146397,0.1524573247618963,1.0
RQ2,credibility_p1_d25,target_share_all,CREDIBILITY_CAMOUFLAGE,1.0,25.0,,1.0,5.0,-1.0,0.33,30,4.6166666666679934e-05,4.714838604356865e-05,-5.02626100483425e-05,0.00014259594338170237,0.17877264285565567,0.3355904733517503,0.4214022699838105
RQ2,credibility_p1_d25,target_share_final100,CREDIBILITY_CAMOUFLAGE,1.0,25.0,,1.0,5.0,-1.0,0.33,30,4.000000000006617e-06,9.608425421496169e-06,-1.565143648625876e-05,2.3651436486271993e-05,0.07600587102519363,0.6802545628023425,1.0
RQ2,credibility_p1_d25,fake_repost_share_decisions,CREDIBILITY_CAMOUFLAGE,1.0,25.0,,1.0,5.0,-1.0,0.33,30,-8.216666666666697e-05,7.107050220397346e-05,-0.00022752216445549108,6.318883112215715e-05,-0.21107930581934722,0.2570644190675384,1.0
RQ2,credibility_p1_d25,target_share_decisions,CREDIBILITY_CAMOUFLAGE,1.0,25.0,,1.0,5.0,-1.0,0.33,30,4.616666666666652e-05,4.714838604356896e-05,-5.026261004835655e-05,0.00014259594338168958,0.17877264285560251,0.3355904733518915,0.42140226998310215
RQ2,credibility_p1_d25,participation_rate,CREDIBILITY_CAMOUFLAGE,1.0,25.0,,1.0,5.0,-1.0,0.33,30,0.0,0.0,0.0,0.0,,,
RQ2,credibility_p1_d25,cumulative_fake_reposts,CREDIBILITY_CAMOUFLAGE,1.0,25.0,,1.0,5.0,-1.0,0.33,30,-16.433333333333334,14.214100440794564,-45.50443289109789,12.637766224431228,-0.21107930581934836,0.2570644190675358,1.0
RQ2,credibility_p1_d25,target_unique_reposters_p400,CREDIBILITY_CAMOUFLAGE,1.0,25.0,,1.0,5.0,-1.0,0.33,30,1.8,0.5014920267298008,0.7743336416390056,2.8256663583609942,0.6553115842062317,0.0012045347872016701,0.010840813084815031
RQ2,credibility_p1_d100,fake_repost_share_all,CREDIBILITY_CAMOUFLAGE,1.0,100.0,,1.0,5.0,-1.0,0.33,30,-5.08333333333245e-05,0.00011290064886177641,-0.0002817410870014454,0.0001800744203347964,-0.08220372991811761,0.6558793738577359,1.0
RQ2,credibility_p1_d100,fake_repost_share_final100,CREDIBILITY_CAMOUFLAGE,1.0,100.0,,1.0,5.0,-1.0,0.33,30,1.8000000000006438e-05,1.0118834152099589e-05,-2.695339551692377e-06,3.8695339551705256e-05,0.3247741089175061,0.08574804957877226,1.0
RQ2,credibility_p1_d100,target_share_all,CREDIBILITY_CAMOUFLAGE,1.0,100.0,,1.0,5.0,-1.0,0.33,30,0.0002063333333333499,7.387545177851078e-05,5.5241069529994563e-05,0.0003574255971367053,0.50992771532434,0.00915276226309241,0.0823748603678317
RQ2,credibility_p1_d100,target_share_final100,CREDIBILITY_CAMOUFLAGE,1.0,100.0,,1.0,5.0,-1.0,0.33,30,1.2666666666676631e-05,1.1037379887875656e-05,-9.907309851485988e-06,3.524064318483925e-05,0.20952493956041804,0.2605069711124316,1.0
RQ2,credibility_p1_d100,fake_repost_share_decisions,CREDIBILITY_CAMOUFLAGE,1.0,100.0,,1.0,5.0,-1.0,0.33,30,-5.0833333333330975e-05,0.00011290064886177546,-0.00028174108700144995,0.000180074420334788,-0.08220372991812878,0.6558793738576923,1.0
RQ2,credibility_p1_d100,target_share_decisions,CREDIBILITY_CAMOUFLAGE,1.0,100.0,,1.0,5.0,-1.0,0.33,30,0.00020633333333333314,7.38754517785098e-05,5.5241069529979764e-05,0.00035742559713668653,0.5099277153243053,0.009152762263096638,0.08237486036786974
RQ2,credibility_p1_d100,participation_rate,CREDIBILITY_CAMOUFLAGE,1.0,100.0,,1.0,5.0,-1.0,0.33,30,0.0,0.0,0.0,0.0,,,
RQ2,credibility_p1_d100,cumulative_fake_reposts,CREDIBILITY_CAMOUFLAGE,1.0,100.0,,1.0,5.0,-1.0,0.33,30,-10.166666666666666,22.58012977235513,-56.34821740029054,36.01488406695721,-0.08220372991813246,0.6558793738576779,1.0
RQ2,credibility_p1_d100,target_unique_reposters_p400,CREDIBILITY_CAMOUFLAGE,1.0,100.0,,1.0,5.0,-1.0,0.33,30,2.3333333333333335,0.47302726060136396,1.365883958414593,3.3007827082520738,0.9005959467823128,3.0578408088947194e-05,0.0004708157575782902
RQ2,credibility_p1_permanent,fake_repost_share_all,CREDIBILITY_CAMOUFLAGE,1.0,-1.0,,1.0,5.0,-1.0,0.33,30,-8.349999999999978e-05,0.0001692546456008551,-0.0004296646182515341,0.0002626646182515345,-0.09007105514361176,0.6254881608877816,1.0
RQ2,credibility_p1_permanent,fake_repost_share_final100,CREDIBILITY_CAMOUFLAGE,1.0,-1.0,,1.0,5.0,-1.0,0.33,30,-0.00020066666666665686,0.0001419453783025538,-0.00049097756193478,8.964422860146634e-05,-0.25810317834237073,0.168098665688643,1.0
RQ2,credibility_p1_permanent,target_share_all,CREDIBILITY_CAMOUFLAGE,1.0,-1.0,,1.0,5.0,-1.0,0.33,30,0.00047933333333333644,0.00013751211719510142,0.00019808947509348884,0.0007605771915731841,0.6364085933807047,0.0015825778911339107,0.02057351258474084
RQ2,credibility_p1_permanent,target_share_final100,CREDIBILITY_CAMOUFLAGE,1.0,-1.0,,1.0,5.0,-1.0,0.33,30,0.00017600000000001005,0.00015004183324706025,-0.00013087000491680966,0.0004828700049168298,0.21416065114361135,0.2503384452966884,1.0
RQ2,credibility_p1_permanent,fake_repost_share_decisions,CREDIBILITY_CAMOUFLAGE,1.0,-1.0,,1.0,5.0,-1.0,0.33,30,-8.349999999999932e-05,0.00016925464560085612,-0.00042966461825153575,0.0002626646182515371,-0.09007105514361072,0.6254881608877856,1.0
RQ2,credibility_p1_permanent,target_share_decisions,CREDIBILITY_CAMOUFLAGE,1.0,-1.0,,1.0,5.0,-1.0,0.33,30,0.0004793333333333331,0.00013751211719509996,0.00019808947509348846,0.0007605771915731777,0.636408593380707,0.0015825778911338659,0.020573512584740255
RQ2,credibility_p1_permanent,participation_rate,CREDIBILITY_CAMOUFLAGE,1.0,-1.0,,1.0,5.0,-1.0,0.33,30,0.0,0.0,0.0,0.0,,,
RQ2,credibility_p1_permanent,cumulative_fake_reposts,CREDIBILITY_CAMOUFLAGE,1.0,-1.0,,1.0,5.0,-1.0,0.33,30,-16.7,33.85092912017114,-85.93292365030712,52.53292365030711,-0.09007105514361166,0.6254881608877818,1.0
RQ2,credibility_p1_permanent,target_unique_reposters_p400,CREDIBILITY_CAMOUFLAGE,1.0,-1.0,,1.0,5.0,-1.0,0.33,30,3.933333333333333,0.6863753427324668,2.529538136747899,5.337128529918767,1.046257180644565,3.3434387847235636e-06,5.683845934030058e-05
RQ2,credibility_p101_d25,fake_repost_share_all,CREDIBILITY_CAMOUFLAGE,101.0,125.0,,1.0,5.0,-1.0,0.33,30,2.8333333333347793e-05,3.0048173327283198e-05,-3.312208144755305e-05,8.978874811424864e-05,0.17215473330061887,0.3535062204160067,1.0
RQ2,credibility_p101_d25,fake_repost_share_final100,CREDIBILITY_CAMOUFLAGE,101.0,125.0,,1.0,5.0,-1.0,0.33,30,0.0,0.0,0.0,0.0,,,
RQ2,credibility_p101_d25,target_share_all,CREDIBILITY_CAMOUFLAGE,101.0,125.0,,1.0,5.0,-1.0,0.33,30,3.383333333332646e-05,2.05774166655674e-05,-8.252209189607471e-06,7.591887585626039e-05,0.30018798704476696,0.11093444720567862,0.4214022699838105
RQ2,credibility_p101_d25,target_share_final100,CREDIBILITY_CAMOUFLAGE,101.0,125.0,,1.0,5.0,-1.0,0.33,30,0.0,0.0,0.0,0.0,,,
RQ2,credibility_p101_d25,fake_repost_share_decisions,CREDIBILITY_CAMOUFLAGE,101.0,125.0,,1.0,5.0,-1.0,0.33,30,2.8333333333333915e-05,3.0048173327284648e-05,-3.312208144756989e-05,8.978874811423773e-05,0.17215473330052625,0.35350622041626184,1.0
RQ2,credibility_p101_d25,target_share_decisions,CREDIBILITY_CAMOUFLAGE,101.0,125.0,,1.0,5.0,-1.0,0.33,30,3.383333333333317e-05,2.057741666556694e-05,-8.252209189599821e-06,7.591887585626616e-05,0.30018798704483324,0.11093444720560319,0.42140226998310215
RQ2,credibility_p101_d25,participation_rate,CREDIBILITY_CAMOUFLAGE,101.0,125.0,,1.0,5.0,-1.0,0.33,30,0.0,0.0,0.0,0.0,,,
RQ2,credibility_p101_d25,cumulative_fake_reposts,CREDIBILITY_CAMOUFLAGE,101.0,125.0,,1.0,5.0,-1.0,0.33,30,5.666666666666667,6.00963466545684,-6.6244162895139125,17.957749622847246,0.1721547333005253,0.35350622041626445,1.0
RQ2,credibility_p101_d25,target_unique_reposters_p400,CREDIBILITY_CAMOUFLAGE,101.0,125.0,,1.0,5.0,-1.0,0.33,30,0.26666666666666666,0.11678975444487853,0.027804798978601497,0.5055285343547318,0.4168726082816913,0.029924999215564296,0.17954999529338578
RQ2,credibility_p101_d100,fake_repost_share_all,CREDIBILITY_CAMOUFLAGE,101.0,200.0,,1.0,5.0,-1.0,0.33,30,-3.549999999999248e-05,3.664002428097462e-05,-0.00011043726374790374,3.9437263747918784e-05,-0.17689353990162499,0.34061390074343234,1.0
RQ2,credibility_p101_d100,fake_repost_share_final100,CREDIBILITY_CAMOUFLAGE,101.0,200.0,,1.0,5.0,-1.0,0.33,30,1.4000000000003593e-05,9.926164195306993e-06,-6.301285244914578e-06,3.430128524492177e-05,0.2575051703154281,0.16905430373303704,1.0
RQ2,credibility_p101_d100,target_share_all,CREDIBILITY_CAMOUFLAGE,101.0,200.0,,1.0,5.0,-1.0,0.33,30,8.716666666667648e-05,3.899062909325776e-05,7.421876279743966e-06,0.000166911457053609,0.40815918000604984,0.0332421687531733,0.22277893949040034
RQ2,credibility_p101_d100,target_share_final100,CREDIBILITY_CAMOUFLAGE,101.0,200.0,,1.0,5.0,-1.0,0.33,30,1.333333333329983e-06,4.06083999388483e-06,-6.972016994121255e-06,9.63868366078122e-06,0.05994627913092952,0.7450142227067696,1.0
RQ2,credibility_p101_d100,fake_repost_share_decisions,CREDIBILITY_CAMOUFLAGE,101.0,200.0,,1.0,5.0,-1.0,0.33,30,-3.549999999999896e-05,3.664002428097377e-05,-0.00011043726374790848,3.943726374791057e-05,-0.17689353990166137,0.3406139007433349,1.0
RQ2,credibility_p101_d100,target_share_decisions,CREDIBILITY_CAMOUFLAGE,101.0,200.0,,1.0,5.0,-1.0,0.33,30,8.716666666666641e-05,3.899062909325935e-05,7.42187627973063e-06,0.0001669114570536022,0.40815918000598606,0.033242168753198756,0.22277893949073557
RQ2,credibility_p101_d100,participation_rate,CREDIBILITY_CAMOUFLAGE,101.0,200.0,,1.0,5.0,-1.0,0.33,30,0.0,0.0,0.0,0.0,,,
RQ2,credibility_p101_d100,cumulative_fake_reposts,CREDIBILITY_CAMOUFLAGE,101.0,200.0,,1.0,5.0,-1.0,0.33,30,-7.1,7.328004856194747,-22.087452749581892,7.887452749581893,-0.17689353990166673,0.3406139007433206,1.0
RQ2,credibility_p101_d100,target_unique_reposters_p400,CREDIBILITY_CAMOUFLAGE,101.0,200.0,,1.0,5.0,-1.0,0.33,30,1.0333333333333334,0.28155289139225864,0.45749301402971654,1.6091736526369504,0.6700694533685917,0.0009718768698225745,0.010191434681336296
RQ2,credibility_p101_permanent,fake_repost_share_all,CREDIBILITY_CAMOUFLAGE,101.0,-1.0,,1.0,5.0,-1.0,0.33,30,-9.816666666665937e-05,5.9061376284188096e-05,-0.0002189607441482343,2.262741081491556e-05,-0.3034588824440393,0.10726371331237072,1.0
RQ2,credibility_p101_permanent,fake_repost_share_final100,CREDIBILITY_CAMOUFLAGE,101.0,-1.0,,1.0,5.0,-1.0,0.33,30,-0.00020533333333331362,0.0001430599370678929,-0.0004979237572262072,8.725709055958e-05,-0.2620479704275039,0.16190131283990442,1.0
RQ2,credibility_p101_permanent,target_share_all,CREDIBILITY_CAMOUFLAGE,101.0,-1.0,,1.0,5.0,-1.0,0.33,30,0.00021750000000001006,6.36959146274704e-05,8.722722732115357e-05,0.0003477727726788665,0.6234290794216892,0.0019062217656141674,0.02287466118737001
RQ2,credibility_p101_permanent,target_share_final100,CREDIBILITY_CAMOUFLAGE,101.0,-1.0,,1.0,5.0,-1.0,0.33,30,0.000168,0.00015013434596747557,-0.0001390592146748875,0.00047505921467488746,0.2043001088300877,0.272324422663095,1.0
RQ2,credibility_p101_permanent,fake_repost_share_decisions,CREDIBILITY_CAMOUFLAGE,101.0,-1.0,,1.0,5.0,-1.0,0.33,30,-9.816666666666585e-05,5.9061376284187846e-05,-0.00021896074414824027,2.2627410814908566e-05,-0.30345888244406055,0.10726371331234714,1.0
RQ2,credibility_p101_permanent,target_share_decisions,CREDIBILITY_CAMOUFLAGE,101.0,-1.0,,1.0,5.0,-1.0,0.33,30,0.00021749999999999997,6.369591462746946e-05,8.722722732114541e-05,0.00034777277267885454,0.6234290794216695,0.001906221765614707,0.022874661187376487
RQ2,credibility_p101_permanent,participation_rate,CREDIBILITY_CAMOUFLAGE,101.0,-1.0,,1.0,5.0,-1.0,0.33,30,0.0,0.0,0.0,0.0,,,
RQ2,credibility_p101_permanent,cumulative_fake_reposts,CREDIBILITY_CAMOUFLAGE,101.0,-1.0,,1.0,5.0,-1.0,0.33,30,-19.633333333333333,11.81227525683748,-43.792148829648035,4.525482162981369,-0.3034588824440654,0.10726371331234189,1.0
RQ2,credibility_p101_permanent,target_unique_reposters_p400,CREDIBILITY_CAMOUFLAGE,101.0,-1.0,,1.0,5.0,-1.0,0.33,30,2.1,0.5557432633083768,0.9633774044661483,3.236622595533852,0.6898973241190114,0.0007270290807616127,0.008724348969139352
RQ2,credibility_p201_d25,fake_repost_share_all,CREDIBILITY_CAMOUFLAGE,201.0,225.0,,1.0,5.0,-1.0,0.33,30,3.499999999996099e-06,1.116272018099314e-05,-1.9330326201004e-05,2.63303262009962e-05,0.05724497614031648,0.7561118465955515,1.0
RQ2,credibility_p201_d25,fake_repost_share_final100,CREDIBILITY_CAMOUFLAGE,201.0,225.0,,1.0,5.0,-1.0,0.33,30,-2.66666666667049e-06,2.8338403873568617e-06,-8.462521027965565e-06,3.129187694624585e-06,-0.17180378179836261,0.3544737695795638,1.0
RQ2,credibility_p201_d25,target_share_all,CREDIBILITY_CAMOUFLAGE,201.0,225.0,,1.0,5.0,-1.0,0.33,30,2.0833333333326414e-05,1.1653728458018174e-05,-3.0012175503777916e-06,4.466788421703062e-05,0.3263872918666953,0.0842804539967621,0.4214022699838105
RQ2,credibility_p201_d25,target_share_final100,CREDIBILITY_CAMOUFLAGE,201.0,225.0,,1.0,5.0,-1.0,0.33,30,5.782411586589357e-20,9.589266029707709e-07,-1.9612251130253804e-06,1.9612251130254964e-06,1.100938366204574e-14,0.9999999999999523,1.0
RQ2,credibility_p201_d25,fake_repost_share_decisions,CREDIBILITY_CAMOUFLAGE,201.0,225.0,,1.0,5.0,-1.0,0.33,30,3.5000000000007246e-06,1.1162720180989738e-05,-1.933032620099242e-05,2.633032620099387e-05,0.05724497614040958,0.7561118465951681,1.0
